timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1653502257903,590,PostLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,839,325,1,5,http://localhost/login.php,590,0,1
1653502258493,102,PostLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,102,0,0
1653502258595,89,PostLogin-2,302,Found,LoginThreadGroup 1-1,text,true,,644,281,1,5,http://localhost/index.php,89,0,0
1653502258684,292,PostLogin-3,200,OK,LoginThreadGroup 1-1,text,true,,48100,288,1,5,http://localhost/my_view_page.php,291,0,0
1653502258976,245,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,5707,288,1,5,http://localhost/login_page.php,164,0,0
1653502258976,164,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,710,114,1,5,http://localhost/,164,0,0
1653502259140,81,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,4997,174,1,5,http://localhost/login_page.php,81,0,0
1653502258199,1036,PostLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,54839,1204,1,5,http://localhost/my_view_page.php,365,0,0
1653502258199,365,PostLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,837,325,1,5,http://localhost/login.php,365,0,0
1653502258565,97,PostLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,636,310,1,5,http://localhost/login_cookie_test.php?return=index.php,97,0,0
1653502258662,160,PostLogin-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,643,281,1,5,http://localhost/index.php,160,0,0
1653502258822,413,PostLogin-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,52723,288,1,5,http://localhost/my_view_page.php,412,0,0
1653502259221,79,SendLogin,200,OK,LoginThreadGroup 1-1,text,true,,5456,305,1,5,http://localhost/login_password_page.php,79,0,0
1653502259235,153,BugReportPageGet,200,OK,CreateIssueThreadGroup 2-1,text,true,,20453,291,1,5,http://localhost/bug_report_page.php,152,0,0
1653502258923,527,PostLogin,200,OK,CreateUserThreadGroup 4-1,text,true,,14979,930,1,5,http://localhost/account_page.php,279,0,0
1653502258923,279,PostLogin-0,302,Found,CreateUserThreadGroup 4-1,text,true,,845,325,1,5,http://localhost/login.php,279,0,0
1653502259202,74,PostLogin-1,302,Found,CreateUserThreadGroup 4-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,74,0,0
1653502259276,174,PostLogin-2,200,OK,CreateUserThreadGroup 4-1,text,true,,13490,288,1,5,http://localhost/account_page.php,173,0,0
1653502258923,580,PostLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,14979,930,1,5,http://localhost/account_page.php,406,0,0
1653502258923,406,PostLogin-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,845,325,1,5,http://localhost/login.php,406,0,0
1653502259329,83,PostLogin-1,302,Found,CreateProjectThreadGroup 5-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,83,0,0
1653502259412,91,PostLogin-2,200,OK,CreateProjectThreadGroup 5-1,text,true,,13490,288,1,5,http://localhost/account_page.php,90,0,0
1653502258578,930,CloseIssue,200,OK,CloseIssueThreadGroup 3-1,text,true,,20913,1301,1,5,http://localhost/view.php?id=55,516,0,0
1653502258578,516,CloseIssue-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,642,783,1,5,http://localhost/bug_update.php,516,0,0
1653502259094,414,CloseIssue-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,20271,518,1,5,http://localhost/view.php?id=55,413,0,0
1653502259450,89,GetManagePage,200,OK,CreateUserThreadGroup 4-1,text,true,,12530,299,1,5,http://localhost/manage_overview_page.php%20,88,0,0
1653502259503,81,GetManagePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,12530,299,1,5,http://localhost/manage_overview_page.php%20,80,0,0
1653502259508,169,GetHost,200,OK,CloseIssueThreadGroup 3-1,text,true,,5707,288,1,5,http://localhost/login_page.php,83,0,0
1653502259508,83,GetHost-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,710,114,1,5,http://localhost/,83,0,0
1653502259592,85,GetHost-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,4997,174,1,5,http://localhost/login_page.php,85,0,0
1653502259584,100,GetManageProjectPage,200,OK,CreateProjectThreadGroup 5-1,text,true,,18435,292,1,5,http://localhost/manage_proj_page.php,87,0,0
1653502259678,84,SendLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,5456,305,1,5,http://localhost/login_password_page.php,84,0,0
1653502259684,92,PostManageProjectCreatePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,13471,454,1,5,http://localhost/manage_proj_create_page.php,91,0,0
1653502259539,288,GetManageUsersPage,200,OK,CreateUserThreadGroup 4-1,text,true,,34516,292,1,5,http://localhost/manage_user_page.php,287,0,0
1653502259388,483,BugReportPost,200,OK,CreateIssueThreadGroup 2-1,text,true,,10927,766,1,5,http://localhost/bug_report.php,482,0,0
1653502259827,147,GetManageCreateUserPage,200,OK,CreateUserThreadGroup 4-1,text,true,,13546,299,1,5,http://localhost/manage_user_create_page.php,111,0,0
1653502259300,699,PostLogin,200,OK,LoginThreadGroup 1-1,text,true,,50237,1204,1,5,http://localhost/my_view_page.php,254,0,0
1653502259300,254,PostLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,838,325,1,5,http://localhost/login.php,254,0,0
1653502259554,83,PostLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,83,0,0
1653502259637,84,PostLogin-2,302,Found,LoginThreadGroup 1-1,text,true,,644,281,1,5,http://localhost/index.php,84,0,0
1653502259721,278,PostLogin-3,200,OK,LoginThreadGroup 1-1,text,true,,48118,288,1,5,http://localhost/my_view_page.php,277,0,0
1653502259872,192,GetHost,200,OK,CreateIssueThreadGroup 2-1,text,true,,5670,288,1,5,http://localhost/login_page.php,102,0,0
1653502259872,102,GetHost-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,709,114,1,5,http://localhost/,102,0,0
1653502259974,90,GetHost-1,200,OK,CreateIssueThreadGroup 2-1,text,true,,4961,174,1,5,http://localhost/login_page.php,90,0,0
1653502260064,96,SendLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,5459,306,1,5,http://localhost/login_password_page.php,96,0,0
1653502259776,405,PostCreateProject,200,OK,CreateProjectThreadGroup 5-1,text,true,,10964,523,1,5,http://localhost/manage_proj_create.php,404,0,0
1653502260000,182,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,5707,288,1,5,http://localhost/login_page.php,86,0,0
1653502260000,86,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,710,114,1,5,http://localhost/,86,0,0
1653502260086,96,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,4997,174,1,5,http://localhost/login_page.php,96,0,0
1653502259975,209,PostCreateUser,200,OK,CreateUserThreadGroup 4-1,text,true,,11390,532,1,5,http://localhost/manage_user_create.php,208,0,0
1653502260182,148,SendLogin,200,OK,LoginThreadGroup 1-1,text,true,,5454,304,1,5,http://localhost/login_password_page.php,148,0,0
1653502260181,185,GetHost,200,OK,CreateProjectThreadGroup 5-1,text,true,,5707,288,1,5,http://localhost/login_page.php,109,0,0
1653502260181,109,GetHost-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,710,114,1,5,http://localhost/,109,0,0
1653502260290,76,GetHost-1,200,OK,CreateProjectThreadGroup 5-1,text,true,,4997,174,1,5,http://localhost/login_page.php,76,0,0
1653502260366,121,SendLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,5460,307,1,5,http://localhost/login_password_page.php,121,0,0
1653502260184,396,PostConfirmEmptyPassword,200,OK,CreateUserThreadGroup 4-1,text,true,,11090,545,1,5,http://localhost/manage_user_create.php,395,0,0
1653502259762,898,PostLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,55116,1204,1,5,http://localhost/my_view_page.php,272,0,0
1653502259762,272,PostLogin-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,838,325,1,5,http://localhost/login.php,272,0,0
1653502260035,189,PostLogin-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,189,0,0
1653502260224,165,PostLogin-2,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,281,1,5,http://localhost/index.php,165,0,0
1653502260389,271,PostLogin-3,200,OK,CloseIssueThreadGroup 3-1,text,true,,52997,288,1,5,http://localhost/my_view_page.php,271,0,0
1653502260580,178,GetHost,200,OK,CreateUserThreadGroup 4-1,text,true,,5707,288,1,5,http://localhost/login_page.php,79,0,0
1653502260580,79,GetHost-0,302,Found,CreateUserThreadGroup 4-1,text,true,,710,114,1,5,http://localhost/,79,0,0
1653502260659,99,GetHost-1,200,OK,CreateUserThreadGroup 4-1,text,true,,4997,174,1,5,http://localhost/login_page.php,99,0,0
1653502260661,129,GetBugsPage,200,OK,CloseIssueThreadGroup 3-1,text,true,,71156,293,1,5,http://localhost/view_all_bug_page.php,128,0,0
1653502260487,360,PostLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,15061,930,1,5,http://localhost/account_page.php,131,0,0
1653502260487,131,PostLogin-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,845,325,1,5,http://localhost/login.php,131,0,0
1653502260618,93,PostLogin-1,302,Found,CreateProjectThreadGroup 5-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,93,0,0
1653502260711,136,PostLogin-2,200,OK,CreateProjectThreadGroup 5-1,text,true,,13572,288,1,5,http://localhost/account_page.php,135,0,0
1653502260758,107,SendLogin,200,OK,CreateUserThreadGroup 4-1,text,true,,5460,307,1,5,http://localhost/login_password_page.php,107,0,0
1653502260160,725,PostLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,55230,1205,1,5,http://localhost/my_view_page.php,299,0,0
1653502260160,299,PostLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,838,326,1,5,http://localhost/login.php,299,0,0
1653502260459,82,PostLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,82,0,0
1653502260541,96,PostLogin-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,281,1,5,http://localhost/index.php,96,0,0
1653502260637,248,PostLogin-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,53111,288,1,5,http://localhost/my_view_page.php,247,0,0
1653502260847,111,GetManagePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,12612,299,1,5,http://localhost/manage_overview_page.php%20,110,0,0
1653502260793,218,GetBug,200,OK,CloseIssueThreadGroup 3-1,text,true,,29379,518,1,5,http://localhost/view.php?id=10,184,0,0
1653502260330,740,PostLogin,200,OK,LoginThreadGroup 1-1,text,true,,51411,1203,1,5,http://localhost/my_view_page.php,283,0,0
1653502260330,283,PostLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,838,324,1,5,http://localhost/login.php,283,0,0
1653502260613,95,PostLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,95,0,0
1653502260708,110,PostLogin-2,302,Found,LoginThreadGroup 1-1,text,true,,644,281,1,5,http://localhost/index.php,110,0,0
1653502260819,251,PostLogin-3,200,OK,LoginThreadGroup 1-1,text,true,,49292,288,1,5,http://localhost/my_view_page.php,251,0,0
1653502260885,232,BugReportPageGet,200,OK,CreateIssueThreadGroup 2-1,text,true,,20684,291,1,5,http://localhost/bug_report_page.php,231,0,0
1653502260958,195,GetManageProjectPage,200,OK,CreateProjectThreadGroup 5-1,text,true,,18751,292,1,5,http://localhost/manage_proj_page.php,194,0,0
1653502261071,178,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,5707,288,1,5,http://localhost/login_page.php,91,0,0
1653502261071,91,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,710,114,1,5,http://localhost/,91,0,0
1653502261162,87,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,4997,174,1,5,http://localhost/login_page.php,87,0,0
1653502261154,96,PostManageProjectCreatePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,13553,454,1,5,http://localhost/manage_proj_create_page.php,96,0,0
1653502261013,307,ChangeBugStatus,200,OK,CloseIssueThreadGroup 3-1,text,true,,20392,728,1,5,http://localhost/bug_change_status_page.php,307,0,0
1653502261250,87,SendLogin,200,OK,LoginThreadGroup 1-1,text,true,,5458,306,1,5,http://localhost/login_password_page.php,87,0,0
1653502260865,472,PostLogin,200,OK,CreateUserThreadGroup 4-1,text,true,,15061,930,1,5,http://localhost/account_page.php,253,0,0
1653502260865,253,PostLogin-0,302,Found,CreateUserThreadGroup 4-1,text,true,,845,325,1,5,http://localhost/login.php,253,0,0
1653502261118,130,PostLogin-1,302,Found,CreateUserThreadGroup 4-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,130,0,0
1653502261248,89,PostLogin-2,200,OK,CreateUserThreadGroup 4-1,text,true,,13572,288,1,5,http://localhost/account_page.php,88,0,0
1653502261250,146,PostCreateProject,200,OK,CreateProjectThreadGroup 5-1,text,true,,11046,523,1,5,http://localhost/manage_proj_create.php,145,0,0
1653502261337,141,GetManagePage,200,OK,CreateUserThreadGroup 4-1,text,true,,12694,299,1,5,http://localhost/manage_overview_page.php%20,140,0,0
1653502261396,156,GetHost,200,OK,CreateProjectThreadGroup 5-1,text,true,,5707,288,1,5,http://localhost/login_page.php,76,0,0
1653502261396,76,GetHost-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,710,114,1,5,http://localhost/,76,0,0
1653502261472,80,GetHost-1,200,OK,CreateProjectThreadGroup 5-1,text,true,,4997,174,1,5,http://localhost/login_page.php,80,0,0
1653502261552,79,SendLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,5460,307,1,5,http://localhost/login_password_page.php,79,0,0
1653502261478,373,GetManageUsersPage,200,OK,CreateUserThreadGroup 4-1,text,true,,35011,292,1,5,http://localhost/manage_user_page.php,372,0,0
1653502261851,81,GetManageCreateUserPage,200,OK,CreateUserThreadGroup 4-1,text,true,,13710,299,1,5,http://localhost/manage_user_create_page.php,80,0,0
1653502261117,883,BugReportPost,200,OK,CreateIssueThreadGroup 2-1,text,true,,11144,766,1,5,http://localhost/bug_report.php,882,0,0
1653502261321,899,CloseIssue,200,OK,CloseIssueThreadGroup 3-1,text,true,,20982,1301,1,5,http://localhost/view.php?id=10,602,0,0
1653502261631,589,PostLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,15143,930,1,5,http://localhost/account_page.php,296,0,0
1653502261321,602,CloseIssue-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,642,783,1,5,http://localhost/bug_update.php,602,0,0
1653502261631,296,PostLogin-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,845,325,1,5,http://localhost/login.php,296,0,0
1653502261923,297,CloseIssue-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,20340,518,1,5,http://localhost/view.php?id=10,297,0,0
1653502261927,95,PostLogin-1,302,Found,CreateProjectThreadGroup 5-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,95,0,0
1653502262023,197,PostLogin-2,200,OK,CreateProjectThreadGroup 5-1,text,true,,13654,288,1,5,http://localhost/account_page.php,152,0,0
1653502262001,219,GetHost,200,OK,CreateIssueThreadGroup 2-1,text,true,,5707,288,1,5,http://localhost/login_page.php,86,0,0
1653502262001,86,GetHost-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,710,114,1,5,http://localhost/,86,0,0
1653502262088,132,GetHost-1,200,OK,CreateIssueThreadGroup 2-1,text,true,,4997,174,1,5,http://localhost/login_page.php,132,0,0
1653502261933,348,PostCreateUser,200,OK,CreateUserThreadGroup 4-1,text,true,,11467,527,1,5,http://localhost/manage_user_create.php,347,0,0
1653502261337,944,PostLogin,200,OK,LoginThreadGroup 1-1,text,true,,55296,1205,1,5,http://localhost/my_view_page.php,430,0,0
1653502261337,430,PostLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,838,326,1,5,http://localhost/login.php,430,0,0
1653502261767,90,PostLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,90,0,0
1653502261857,71,PostLogin-2,302,Found,LoginThreadGroup 1-1,text,true,,644,281,1,5,http://localhost/index.php,71,0,0
1653502261928,353,PostLogin-3,200,OK,LoginThreadGroup 1-1,text,true,,53177,288,1,5,http://localhost/my_view_page.php,352,0,0
1653502262220,99,SendLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,5456,305,1,5,http://localhost/login_password_page.php,99,0,0
1653502262220,100,GetManagePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,12694,299,1,5,http://localhost/manage_overview_page.php%20,99,0,0
1653502262221,167,GetHost,200,OK,CloseIssueThreadGroup 3-1,text,true,,5707,288,1,5,http://localhost/login_page.php,72,0,0
1653502262221,72,GetHost-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,710,114,1,5,http://localhost/,72,0,0
1653502262293,95,GetHost-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,4997,174,1,5,http://localhost/login_page.php,95,0,0
1653502262320,122,GetManageProjectPage,200,OK,CreateProjectThreadGroup 5-1,text,true,,19067,292,1,5,http://localhost/manage_proj_page.php,121,0,0
1653502262282,178,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,5707,288,1,5,http://localhost/login_page.php,91,0,0
1653502262282,91,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,710,114,1,5,http://localhost/,91,0,0
1653502262373,87,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,4997,174,1,5,http://localhost/login_page.php,87,0,0
1653502262388,80,SendLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,5456,305,1,5,http://localhost/login_password_page.php,80,0,0
1653502262281,250,PostConfirmEmptyPassword,200,OK,CreateUserThreadGroup 4-1,text,true,,11171,540,1,5,http://localhost/manage_user_create.php,249,0,0
1653502262460,80,SendLogin,200,OK,LoginThreadGroup 1-1,text,true,,5458,306,1,5,http://localhost/login_password_page.php,80,0,0
1653502262443,105,PostManageProjectCreatePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,13635,454,1,5,http://localhost/manage_proj_create_page.php,104,0,0
1653502262533,171,GetHost,200,OK,CreateUserThreadGroup 4-1,text,true,,5707,288,1,5,http://localhost/login_page.php,92,0,0
1653502262533,92,GetHost-0,302,Found,CreateUserThreadGroup 4-1,text,true,,710,114,1,5,http://localhost/,92,0,0
1653502262625,79,GetHost-1,200,OK,CreateUserThreadGroup 4-1,text,true,,4997,174,1,5,http://localhost/login_page.php,79,0,0
1653502262705,77,SendLogin,200,OK,CreateUserThreadGroup 4-1,text,true,,5460,307,1,5,http://localhost/login_password_page.php,77,0,0
1653502262548,263,PostCreateProject,200,OK,CreateProjectThreadGroup 5-1,text,true,,11128,523,1,5,http://localhost/manage_proj_create.php,262,0,0
1653502262811,195,GetHost,200,OK,CreateProjectThreadGroup 5-1,text,true,,5707,288,1,5,http://localhost/login_page.php,113,0,0
1653502262811,113,GetHost-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,710,114,1,5,http://localhost/,113,0,0
1653502262925,81,GetHost-1,200,OK,CreateProjectThreadGroup 5-1,text,true,,4997,174,1,5,http://localhost/login_page.php,81,0,0
1653502262319,692,PostLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,50435,1204,1,5,http://localhost/my_view_page.php,279,0,0
1653502262319,279,PostLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,838,325,1,5,http://localhost/login.php,279,0,0
1653502262598,81,PostLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,81,0,0
1653502262680,74,PostLogin-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,281,1,5,http://localhost/index.php,74,0,0
1653502262754,257,PostLogin-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,48316,288,1,5,http://localhost/my_view_page.php,256,0,0
1653502263007,108,SendLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,5460,307,1,5,http://localhost/login_password_page.php,108,0,0
1653502263011,180,BugReportPageGet,200,OK,CreateIssueThreadGroup 2-1,text,true,,20921,291,1,5,http://localhost/bug_report_page.php,180,0,0
1653502262469,769,PostLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,55325,1204,1,5,http://localhost/my_view_page.php,302,0,0
1653502262469,302,PostLogin-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,838,325,1,5,http://localhost/login.php,302,0,0
1653502262771,95,PostLogin-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,95,0,0
1653502262866,119,PostLogin-2,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,281,1,5,http://localhost/index.php,119,0,0
1653502262985,253,PostLogin-3,200,OK,CloseIssueThreadGroup 3-1,text,true,,53206,288,1,5,http://localhost/my_view_page.php,253,0,0
1653502262540,746,PostLogin,200,OK,LoginThreadGroup 1-1,text,true,,55378,1205,1,5,http://localhost/my_view_page.php,267,0,0
1653502262540,267,PostLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,838,326,1,5,http://localhost/login.php,267,0,0
1653502262808,91,PostLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,91,0,0
1653502262899,86,PostLogin-2,302,Found,LoginThreadGroup 1-1,text,true,,644,281,1,5,http://localhost/index.php,86,0,0
1653502262985,301,PostLogin-3,200,OK,LoginThreadGroup 1-1,text,true,,53259,288,1,5,http://localhost/my_view_page.php,300,0,0
1653502263238,142,GetBugsPage,200,OK,CloseIssueThreadGroup 3-1,text,true,,71423,293,1,5,http://localhost/view_all_bug_page.php,141,0,0
1653502263286,149,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,5707,288,1,5,http://localhost/login_page.php,68,0,0
1653502263286,68,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,710,114,1,5,http://localhost/,68,0,0
1653502263354,81,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,4997,174,1,5,http://localhost/login_page.php,81,0,0
1653502262782,680,PostLogin,200,OK,CreateUserThreadGroup 4-1,text,true,,15225,930,1,5,http://localhost/account_page.php,194,0,0
1653502262782,194,PostLogin-0,302,Found,CreateUserThreadGroup 4-1,text,true,,845,325,1,5,http://localhost/login.php,194,0,0
1653502262976,91,PostLogin-1,302,Found,CreateUserThreadGroup 4-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,91,0,0
1653502263067,395,PostLogin-2,200,OK,CreateUserThreadGroup 4-1,text,true,,13736,288,1,5,http://localhost/account_page.php,394,0,0
1653502263191,314,BugReportPost,200,OK,CreateIssueThreadGroup 2-1,text,true,,11345,766,1,5,http://localhost/bug_report.php,313,0,0
1653502263115,399,PostLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,15225,930,1,5,http://localhost/account_page.php,217,0,0
1653502263115,217,PostLogin-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,845,325,1,5,http://localhost/login.php,217,0,0
1653502263332,91,PostLogin-1,302,Found,CreateProjectThreadGroup 5-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,91,0,0
1653502263423,91,PostLogin-2,200,OK,CreateProjectThreadGroup 5-1,text,true,,13736,288,1,5,http://localhost/account_page.php,91,0,0
1653502263435,111,SendLogin,200,OK,LoginThreadGroup 1-1,text,true,,5456,305,1,5,http://localhost/login_password_page.php,111,0,0
1653502263462,98,GetManagePage,200,OK,CreateUserThreadGroup 4-1,text,true,,12776,299,1,5,http://localhost/manage_overview_page.php%20,97,0,0
1653502263515,93,GetManagePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,12776,299,1,5,http://localhost/manage_overview_page.php%20,92,0,0
1653502263506,171,GetHost,200,OK,CreateIssueThreadGroup 2-1,text,true,,5707,288,1,5,http://localhost/login_page.php,89,0,0
1653502263506,89,GetHost-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,710,114,1,5,http://localhost/,89,0,0
1653502263595,82,GetHost-1,200,OK,CreateIssueThreadGroup 2-1,text,true,,4997,174,1,5,http://localhost/login_page.php,82,0,0
1653502263608,115,GetManageProjectPage,200,OK,CreateProjectThreadGroup 5-1,text,true,,19383,292,1,5,http://localhost/manage_proj_page.php,86,0,0
1653502263384,339,GetBug,200,OK,CloseIssueThreadGroup 3-1,text,true,,29591,518,1,5,http://localhost/view.php?id=16,314,0,0
1653502263560,295,GetManageUsersPage,200,OK,CreateUserThreadGroup 4-1,text,true,,35419,292,1,5,http://localhost/manage_user_page.php,294,0,0
1653502263677,188,SendLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,5458,306,1,5,http://localhost/login_password_page.php,188,0,0
1653502263724,141,PostManageProjectCreatePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,13717,454,1,5,http://localhost/manage_proj_create_page.php,141,0,0
1653502263725,168,ChangeBugStatus,200,OK,CloseIssueThreadGroup 3-1,text,true,,20603,728,1,5,http://localhost/bug_change_status_page.php,168,0,0
1653502263855,420,GetManageCreateUserPage,200,OK,CreateUserThreadGroup 4-1,text,true,,13792,299,1,5,http://localhost/manage_user_create_page.php,420,0,0
1653502263866,412,PostCreateProject,200,OK,CreateProjectThreadGroup 5-1,text,true,,11210,523,1,5,http://localhost/manage_proj_create.php,411,0,0
1653502264276,273,PostCreateUser,200,OK,CreateUserThreadGroup 4-1,text,true,,11629,525,1,5,http://localhost/manage_user_create.php,273,0,0
1653502264278,377,GetHost,200,OK,CreateProjectThreadGroup 5-1,text,true,,5707,288,1,5,http://localhost/login_page.php,266,0,0
1653502264278,266,GetHost-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,710,114,1,5,http://localhost/,266,0,0
1653502264544,111,GetHost-1,200,OK,CreateProjectThreadGroup 5-1,text,true,,4997,174,1,5,http://localhost/login_page.php,111,0,0
1653502264656,89,SendLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,5460,307,1,5,http://localhost/login_password_page.php,89,0,0
1653502263546,1203,PostLogin,200,OK,LoginThreadGroup 1-1,text,false,"The operation lasted too long: It took 1 203 milliseconds, but should not have lasted longer than 1 000 milliseconds.",55422,1204,1,5,http://localhost/my_view_page.php,341,0,0
1653502263546,341,PostLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,838,325,1,5,http://localhost/login.php,341,0,0
1653502263887,171,PostLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,171,0,0
1653502264058,159,PostLogin-2,302,Found,LoginThreadGroup 1-1,text,true,,644,281,1,5,http://localhost/index.php,159,0,0
1653502264217,532,PostLogin-3,200,OK,LoginThreadGroup 1-1,text,true,,53303,288,1,5,http://localhost/my_view_page.php,531,0,0
1653502264749,163,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,5707,288,1,5,http://localhost/login_page.php,85,0,0
1653502264749,85,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,710,114,1,5,http://localhost/,85,0,0
1653502264835,77,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,4997,174,1,5,http://localhost/login_page.php,77,0,0
1653502263865,1057,PostLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,55460,1205,1,5,http://localhost/my_view_page.php,470,0,0
